Date,Open,High,Low,Close,Adj Close,Volume
2020-03-06,113.580002,113.580002,113.580002,113.580002,113.580002,95
2020-03-09,113.940002,113.940002,113.739998,113.860001,113.860001,1418
2020-03-10,113.680000,113.680000,113.459999,113.459999,113.459999,929
2020-03-11,113.620003,113.620003,113.379997,113.379997,113.379997,2113
2020-03-12,113.320000,113.320000,113.320000,113.320000,113.320000,272
2020-03-13,113.220001,113.260002,112.919998,113.000000,113.000000,4985
2020-03-16,113.360001,113.500000,113.239998,113.239998,113.239998,1253
2020-03-17,113.220001,113.959999,113.220001,113.919998,113.919998,621
2020-03-18,113.239998,113.760002,113.099998,113.720001,113.720001,2487
2020-03-19,113.519997,113.940002,113.080002,113.940002,113.940002,1456
2020-03-20,114.019997,114.220001,114.000000,114.120003,114.120003,3075
2020-03-23,114.440002,114.440002,113.599998,113.599998,113.599998,249
2020-03-24,113.559998,114.220001,113.500000,114.220001,114.220001,3781
2020-03-25,113.419998,114.300003,113.419998,113.540001,113.540001,85846
2020-03-26,113.639999,113.720001,113.559998,113.720001,113.720001,13626
2020-03-27,113.900002,114.199997,113.839996,114.199997,114.199997,1046
2020-03-30,114.199997,115.139999,113.980003,113.980003,113.980003,5955
2020-03-31,114.000000,114.059998,114.000000,114.059998,114.059998,927
2020-04-01,114.080002,114.239998,114.080002,114.139999,114.139999,1615
2020-04-02,114.260002,114.320000,114.120003,114.120003,114.120003,8474
2020-04-03,114.279999,114.300003,114.120003,114.279999,114.279999,9575
2020-04-06,114.220001,114.220001,114.220001,114.220001,114.220001,0
2020-04-07,114.019997,114.019997,114.000000,114.000000,114.000000,12611
2020-04-08,114.059998,114.139999,114.019997,114.019997,114.019997,7101
2020-04-09,114.120003,114.160004,114.120003,114.160004,114.160004,491
2020-04-14,114.239998,114.239998,114.239998,114.239998,114.239998,347
2020-04-15,114.180000,114.320000,114.180000,114.320000,114.320000,32
2020-04-16,114.300003,114.300003,114.239998,114.300003,114.300003,583
2020-04-17,114.300003,114.300003,114.279999,114.279999,114.279999,483
2020-04-20,114.220001,114.300003,114.199997,114.300003,114.300003,4393
2020-04-21,114.320000,114.320000,114.220001,114.239998,114.239998,10322
