RSSD9001,RSSD9050,RSSD9999,RSSDSubmissionDate,RSSD9055,RSSDOTSDocketNumber,RSSD9042,RSSD9017,RSSDFinInstAddress,RSSD9130,RSSD9200,RSSD9220,RSSDFinInstFilingType,RCFN5513,RCFNK260,RCFNK290,RCFNB554,RCFNB555,RCFNB553,RCFN2650,RCFN2625,RCFNGW43,RCFNB902,RCFNB903,RCFNB900,RCFNB901,RCFNK293,RCFNK291,RCFNK292,RCFNK296,RCFNK294,RCFNK295,RCFNK289,RCFN6631,RCFNB572,RCFNB573,RCFNB574,RCFN3404,RCFN3360,RCFNA245,RCFN6636,RCFNF235,RCFN2200,RCFNF234,RCFN2133,RCFN2898,RCFN3542,RCFN3543
667346,5722,12/31/2022,18JAN2023:11:29:34,0,0,71110369,PHILO EXCHANGE BANK,102 WEST WASHINGTON STREET,PHILO,IL,61864,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667346,5722,03/31/2023,25APR2023:11:17:25,0,0,71110369,PHILO EXCHANGE BANK,102 WEST WASHINGTON STREET,PHILO,IL,61864,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667524,14491,03/31/2022,11AUG2022:10:27:53,0,0,51404752,"BANK OF CHARLOTTE COUNTY, THE",101 BERKLEY STREET,PHENIX,VA,23959,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667524,14491,06/30/2022,11AUG2022:10:28:18,0,0,51404752,"BANK OF CHARLOTTE COUNTY, THE",101 BERKLEY STREET,PHENIX,VA,23959,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667524,14491,09/30/2022,25OCT2022:16:34:01,0,0,51404752,"BANK OF CHARLOTTE COUNTY, THE",101 BERKLEY STREET,PHENIX,VA,23959,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667524,14491,12/31/2022,27JAN2023:13:39:44,0,0,51404752,"BANK OF CHARLOTTE COUNTY, THE",101 BERKLEY STREET,PHENIX,VA,23959,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667524,14491,03/31/2023,10MAY2023:15:42:00,0,0,51404752,"BANK OF CHARLOTTE COUNTY, THE",101 BERKLEY STREET,PHENIX,VA,23959,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667551,8390,03/31/2022,25APR2022:12:22:06,0,0,91303855,LINCOLN STATE BANK,302 MAIN AVENUE SOUTH,HANKINSON,ND,580410250,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667551,8390,06/30/2022,27JUL2022:17:51:55,0,0,91303855,LINCOLN STATE BANK,302 MAIN AVENUE SOUTH,HANKINSON,ND,580410250,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667551,8390,09/30/2022,03NOV2022:15:16:38,0,0,91303855,LINCOLN STATE BANK,302 MAIN AVENUE SOUTH,HANKINSON,ND,580410250,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667551,8390,12/31/2022,26JAN2023:17:56:16,0,0,91303855,LINCOLN STATE BANK,302 MAIN AVENUE SOUTH,HANKINSON,ND,580410250,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667551,8390,03/31/2023,27APR2023:18:10:32,0,0,91303855,LINCOLN STATE BANK,302 MAIN AVENUE SOUTH,HANKINSON,ND,580410250,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667757,12614,03/31/2022,18MAY2022:15:56:00,0,0,111102758,ORIGIN BANK,3921 ELM STREET,CHOUDRANT,LA,71227,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667757,12614,06/30/2022,01DEC2022:09:51:27,0,0,111102758,ORIGIN BANK,3921 ELM STREET,CHOUDRANT,LA,71227,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667757,12614,09/30/2022,01DEC2022:09:51:43,0,0,111102758,ORIGIN BANK,3921 ELM STREET,CHOUDRANT,LA,71227,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667757,12614,12/31/2022,30JAN2023:10:54:28,0,0,111102758,ORIGIN BANK,3921 ELM STREET,CHOUDRANT,LA,71227,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667757,12614,03/31/2023,28APR2023:15:39:45,0,0,111102758,ORIGIN BANK,3921 ELM STREET,CHOUDRANT,LA,71227,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668053,3934,03/31/2022,12APR2022:13:03:49,0,0,91301585,ASPIRE BANK,5195 45TH STREET SOUTH,FARGO,ND,58104,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668053,3934,06/30/2022,21JUL2022:16:25:38,0,0,91301585,ASPIRE BANK,5195 45TH STREET SOUTH,FARGO,ND,58104,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668053,3934,09/30/2022,11OCT2022:17:41:40,0,0,91301585,ASPIRE BANK,5195 45TH STREET SOUTH,FARGO,ND,58104,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668053,3934,12/31/2022,17JAN2023:17:18:20,0,0,91301585,ASPIRE BANK,5195 45TH STREET SOUTH,FARGO,ND,58104,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668053,3934,03/31/2023,17APR2023:10:44:33,0,0,91301585,ASPIRE BANK,5195 45TH STREET SOUTH,FARGO,ND,58104,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668147,14705,03/31/2022,22APR2022:16:12:31,0,10949,73904638,DE WITT BANK & TRUST CO.,815 6TH AVENUE,DE WITT,IA,527420260,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668147,14705,06/30/2022,12AUG2022:08:36:18,0,10949,73904638,DE WITT BANK & TRUST CO.,815 6TH AVENUE,DE WITT,IA,527420260,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668147,14705,09/30/2022,27OCT2022:16:10:16,0,10949,73904638,DE WITT BANK & TRUST CO.,815 6TH AVENUE,DE WITT,IA,527420260,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668147,14705,12/31/2022,16FEB2023:16:42:30,0,10949,73904638,DE WITT BANK & TRUST CO.,815 6TH AVENUE,DE WITT,IA,527420260,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668147,14705,03/31/2023,11MAY2023:14:38:39,0,10949,73904638,DE WITT BANK & TRUST CO.,815 6TH AVENUE,DE WITT,IA,527420260,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669555,13255,03/31/2022,29APR2022:09:10:15,0,0,104102192,MIDWEST BANK,114 WEST MAIN,PIERCE,NE,687670619,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669555,13255,06/30/2022,29JUL2022:09:11:29,0,0,104102192,MIDWEST BANK,114 WEST MAIN,PIERCE,NE,687670619,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669555,13255,09/30/2022,28OCT2022:11:00:13,0,0,104102192,MIDWEST BANK,114 WEST MAIN,PIERCE,NE,687670619,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669555,13255,12/31/2022,30JAN2023:09:44:04,0,0,104102192,MIDWEST BANK,114 WEST MAIN,PIERCE,NE,687670619,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669555,13255,03/31/2023,18MAY2023:15:32:38,0,0,104102192,MIDWEST BANK,114 WEST MAIN,PIERCE,NE,687670619,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670430,2779,03/31/2022,10MAY2022:15:27:45,10697,17632,62104520,FIRST NATIONAL BANK AND TRUST,111 SOUTH MAIN STREET,ATMORE,AL,36502,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670430,2779,06/30/2022,22JUL2022:17:08:41,10697,17632,62104520,FIRST NATIONAL BANK AND TRUST,111 SOUTH MAIN STREET,ATMORE,AL,36502,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670430,2779,09/30/2022,28OCT2022:15:48:21,10697,17632,62104520,FIRST NATIONAL BANK AND TRUST,111 SOUTH MAIN STREET,ATMORE,AL,36502,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670430,2779,12/31/2022,27JAN2023:16:30:29,10697,17632,62104520,FIRST NATIONAL BANK AND TRUST,111 SOUTH MAIN STREET,ATMORE,AL,36502,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670430,2779,03/31/2023,28APR2023:15:59:55,10697,17632,62104520,FIRST NATIONAL BANK AND TRUST,111 SOUTH MAIN STREET,ATMORE,AL,36502,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670467,23275,03/31/2022,25APR2022:20:39:35,0,0,121138288,PLUMAS BANK,35 SOUTH LINDAN AVENUE,QUINCY,CA,95971,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670467,23275,06/30/2022,26JUL2022:17:56:08,0,0,121138288,PLUMAS BANK,35 SOUTH LINDAN AVENUE,QUINCY,CA,95971,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670467,23275,09/30/2022,21OCT2022:18:03:41,0,0,121138288,PLUMAS BANK,35 SOUTH LINDAN AVENUE,QUINCY,CA,95971,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670467,23275,12/31/2022,27JAN2023:14:12:23,0,0,121138288,PLUMAS BANK,35 SOUTH LINDAN AVENUE,QUINCY,CA,95971,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670467,23275,03/31/2023,25APR2023:15:18:56,0,0,121138288,PLUMAS BANK,35 SOUTH LINDAN AVENUE,QUINCY,CA,95971,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670560,26732,03/31/2022,29APR2022:08:36:54,18608,0,122041358,DEUTSCHE BANK NATIONAL TRUST COMPANY,2000 AVENUE OF THE STARS,LOS ANGELES,CA,90067,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670560,26732,06/30/2022,28JUL2022:11:44:52,18608,0,122041358,DEUTSCHE BANK NATIONAL TRUST COMPANY,2000 AVENUE OF THE STARS,LOS ANGELES,CA,90067,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670560,26732,09/30/2022,28OCT2022:14:43:23,18608,0,122041358,DEUTSCHE BANK NATIONAL TRUST COMPANY,2000 AVENUE OF THE STARS,LOS ANGELES,CA,90067,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670560,26732,12/31/2022,30JAN2023:13:56:13,18608,0,122041358,DEUTSCHE BANK NATIONAL TRUST COMPANY,2000 AVENUE OF THE STARS,LOS ANGELES,CA,90067,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670560,26732,03/31/2023,22MAY2023:15:21:41,18608,0,122041358,DEUTSCHE BANK NATIONAL TRUST COMPANY,2000 AVENUE OF THE STARS,LOS ANGELES,CA,90067,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670654,20657,03/31/2022,29APR2022:20:17:52,0,0,92901298,FIRST SECURITY BANK OF DEER LODGE,311 MILWAUKEE,DEER LODGE,MT,59722,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670654,20657,06/30/2022,14JUL2022:18:05:50,0,0,92901298,FIRST SECURITY BANK OF DEER LODGE,311 MILWAUKEE,DEER LODGE,MT,59722,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670654,20657,09/30/2022,10OCT2022:19:59:45,0,0,92901298,FIRST SECURITY BANK OF DEER LODGE,311 MILWAUKEE,DEER LODGE,MT,59722,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670654,20657,12/31/2022,09FEB2023:17:29:06,0,0,92901298,FIRST SECURITY BANK OF DEER LODGE,311 MILWAUKEE,DEER LODGE,MT,59722,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670654,20657,03/31/2023,28APR2023:12:49:19,0,0,92901298,FIRST SECURITY BANK OF DEER LODGE,311 MILWAUKEE,DEER LODGE,MT,59722,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670748,16900,03/31/2022,25APR2022:11:16:44,0,11505,71122056,PRINCEVILLE STATE BANK,142 EAST MAIN STREET,PRINCEVILLE,IL,61559,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670748,16900,06/30/2022,25JUL2022:16:27:35,0,11505,71122056,PRINCEVILLE STATE BANK,142 EAST MAIN STREET,PRINCEVILLE,IL,61559,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670748,16900,09/30/2022,20OCT2022:09:48:07,0,11505,71122056,PRINCEVILLE STATE BANK,142 EAST MAIN STREET,PRINCEVILLE,IL,61559,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670748,16900,12/31/2022,01MAR2023:12:06:18,0,11505,71122056,PRINCEVILLE STATE BANK,142 EAST MAIN STREET,PRINCEVILLE,IL,61559,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670748,16900,03/31/2023,25APR2023:12:31:00,0,11505,71122056,PRINCEVILLE STATE BANK,142 EAST MAIN STREET,PRINCEVILLE,IL,61559,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670878,27824,03/31/2022,25APR2022:09:33:48,0,349,211472977,SALEM CO-OPERATIVE BANK,3 SOUTH BROADWAY,SALEM,NH,03079,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670878,27824,06/30/2022,27JUL2022:13:42:25,0,349,211472977,SALEM CO-OPERATIVE BANK,3 SOUTH BROADWAY,SALEM,NH,03079,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670878,27824,09/30/2022,27OCT2022:09:45:46,0,349,211472977,SALEM CO-OPERATIVE BANK,3 SOUTH BROADWAY,SALEM,NH,03079,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670878,27824,12/31/2022,27JAN2023:09:07:28,0,349,211472977,SALEM CO-OPERATIVE BANK,3 SOUTH BROADWAY,SALEM,NH,03079,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670878,27824,03/31/2023,20APR2023:15:58:49,0,349,211472977,SALEM CO-OPERATIVE BANK,3 SOUTH BROADWAY,SALEM,NH,03079,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671053,15784,03/31/2022,24AUG2022:09:05:05,0,0,101102373,STOCK EXCHANGE BANK,103 SOUTH MAIN,CALDWELL,KS,67022,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671053,15784,06/30/2022,24AUG2022:09:07:41,0,0,101102373,STOCK EXCHANGE BANK,103 SOUTH MAIN,CALDWELL,KS,67022,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671053,15784,09/30/2022,17OCT2022:18:02:46,0,0,101102373,STOCK EXCHANGE BANK,103 SOUTH MAIN,CALDWELL,KS,67022,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671053,15784,12/31/2022,09FEB2023:11:05:29,0,0,101102373,STOCK EXCHANGE BANK,103 SOUTH MAIN,CALDWELL,KS,67022,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671053,15784,03/31/2023,18APR2023:14:41:26,0,0,101102373,STOCK EXCHANGE BANK,103 SOUTH MAIN,CALDWELL,KS,67022,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671147,8101,03/31/2022,27APR2022:15:26:09,0,12108,73902313,PRIMEBANK,37 1ST AVENUE NORTHWEST,LE MARS,IA,51031,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671147,8101,06/30/2022,28JUL2022:10:03:03,0,12108,73902313,PRIMEBANK,37 1ST AVENUE NORTHWEST,LE MARS,IA,51031,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671147,8101,09/30/2022,28OCT2022:15:48:09,0,12108,73902313,PRIMEBANK,37 1ST AVENUE NORTHWEST,LE MARS,IA,51031,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671147,8101,12/31/2022,27JAN2023:16:51:35,0,12108,73902313,PRIMEBANK,37 1ST AVENUE NORTHWEST,LE MARS,IA,51031,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671147,8101,03/31/2023,28APR2023:10:04:08,0,12108,73902313,PRIMEBANK,37 1ST AVENUE NORTHWEST,LE MARS,IA,51031,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671334,19333,03/31/2022,29APR2022:14:12:54,0,12444,71001180,REPUBLIC BANK OF CHICAGO,2221 CAMDEN COURT,OAK BROOK,IL,60523,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671334,19333,06/30/2022,29JUL2022:08:27:38,0,12444,71001180,REPUBLIC BANK OF CHICAGO,2221 CAMDEN COURT,OAK BROOK,IL,60523,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671334,19333,09/30/2022,28OCT2022:17:03:03,0,12444,71001180,REPUBLIC BANK OF CHICAGO,2221 CAMDEN COURT,OAK BROOK,IL,60523,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671334,19333,12/31/2022,16FEB2023:16:57:44,0,12444,71001180,REPUBLIC BANK OF CHICAGO,2221 CAMDEN COURT,OAK BROOK,IL,60523,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671334,19333,03/31/2023,28APR2023:16:24:09,0,12444,71001180,REPUBLIC BANK OF CHICAGO,2221 CAMDEN COURT,OAK BROOK,IL,60523,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671464,26610,03/31/2022,29APR2022:18:49:01,0,0,122041235,BANK OF HOPE,"3200 WILSHIRE BOULEVARD, SUITE 1400",LOS ANGELES,CA,90010,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671464,26610,06/30/2022,14NOV2022:14:53:44,0,0,122041235,BANK OF HOPE,"3200 WILSHIRE BOULEVARD, SUITE 1400",LOS ANGELES,CA,90010,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671464,26610,09/30/2022,06APR2023:19:53:51,0,0,122041235,BANK OF HOPE,"3200 WILSHIRE BOULEVARD, SUITE 1400",LOS ANGELES,CA,90010,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671464,26610,12/31/2022,06APR2023:19:54:39,0,0,122041235,BANK OF HOPE,"3200 WILSHIRE BOULEVARD, SUITE 1400",LOS ANGELES,CA,90010,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671464,26610,03/31/2023,29APR2023:03:48:21,0,0,122041235,BANK OF HOPE,"3200 WILSHIRE BOULEVARD, SUITE 1400",LOS ANGELES,CA,90010,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671558,1060,03/31/2022,13MAY2022:12:21:43,0,0,101901833,WOOD & HUSTON BANK,27 EAST NORTH STREET,MARSHALL,MO,65340,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671558,1060,06/30/2022,25JUL2022:10:51:33,0,0,101901833,WOOD & HUSTON BANK,27 EAST NORTH STREET,MARSHALL,MO,65340,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671558,1060,09/30/2022,24OCT2022:16:53:40,0,0,101901833,WOOD & HUSTON BANK,27 EAST NORTH STREET,MARSHALL,MO,65340,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671558,1060,12/31/2022,30JAN2023:09:32:07,0,0,101901833,WOOD & HUSTON BANK,27 EAST NORTH STREET,MARSHALL,MO,65340,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671558,1060,03/31/2023,27APR2023:09:32:56,0,0,101901833,WOOD & HUSTON BANK,27 EAST NORTH STREET,MARSHALL,MO,65340,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672238,3601,03/31/2022,28APR2022:18:10:41,3711,14570,71107563,"ATLANTA NATIONAL BANK, THE",105 SOUTHWEST CHURCH STREET,ATLANTA,IL,61723,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672238,3601,06/30/2022,27JUL2022:15:36:41,3711,14570,71107563,"ATLANTA NATIONAL BANK, THE",105 SOUTHWEST CHURCH STREET,ATLANTA,IL,61723,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672238,3601,09/30/2022,27OCT2022:17:56:40,3711,14570,71107563,"ATLANTA NATIONAL BANK, THE",105 SOUTHWEST CHURCH STREET,ATLANTA,IL,61723,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672238,3601,12/31/2022,01FEB2023:16:45:43,3711,14570,71107563,"ATLANTA NATIONAL BANK, THE",105 SOUTHWEST CHURCH STREET,ATLANTA,IL,61723,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672238,3601,03/31/2023,28APR2023:12:58:40,3711,14570,71107563,"ATLANTA NATIONAL BANK, THE",105 SOUTHWEST CHURCH STREET,ATLANTA,IL,61723,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672247,10382,03/31/2022,28APR2022:14:21:56,0,0,75901037,FARMERS & MERCHANTS BANK & TRUST,1644 LUDINGTON STREET,MARINETTE,WI,54143,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672247,10382,06/30/2022,25JUL2022:14:38:32,0,0,75901037,FARMERS & MERCHANTS BANK & TRUST,1644 LUDINGTON STREET,MARINETTE,WI,54143,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672247,10382,09/30/2022,27OCT2022:14:36:15,0,0,75901037,FARMERS & MERCHANTS BANK & TRUST,1644 LUDINGTON STREET,MARINETTE,WI,54143,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672247,10382,12/31/2022,26JAN2023:16:32:10,0,0,75901037,FARMERS & MERCHANTS BANK & TRUST,1644 LUDINGTON STREET,MARINETTE,WI,54143,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672247,10382,03/31/2023,27APR2023:16:30:51,0,0,75901037,FARMERS & MERCHANTS BANK & TRUST,1644 LUDINGTON STREET,MARINETTE,WI,54143,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672537,54,03/31/2022,07JUL2022:12:27:06,0,9285,62204129,"EXCHANGE BANK OF ALABAMA, THE",7170 6TH AVENUE,ALTOONA,AL,35952,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672537,54,06/30/2022,12OCT2022:09:59:55,0,9285,62204129,"EXCHANGE BANK OF ALABAMA, THE",7170 6TH AVENUE,ALTOONA,AL,35952,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672537,54,09/30/2022,21OCT2022:16:13:45,0,9285,62204129,"EXCHANGE BANK OF ALABAMA, THE",7170 6TH AVENUE,ALTOONA,AL,35952,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672537,54,12/31/2022,20JAN2023:14:15:14,0,9285,62204129,"EXCHANGE BANK OF ALABAMA, THE",7170 6TH AVENUE,ALTOONA,AL,35952,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672537,54,03/31/2023,02MAY2023:11:01:20,0,9285,62204129,"EXCHANGE BANK OF ALABAMA, THE",7170 6TH AVENUE,ALTOONA,AL,35952,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672573,28155,03/31/2022,02NOV2022:10:00:33,0,1007,211470238,PROFILE BANK,45 WAKEFIELD STREET BOX 1808,ROCHESTER,NH,03867,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672573,28155,06/30/2022,02NOV2022:10:10:17,0,1007,211470238,PROFILE BANK,45 WAKEFIELD STREET BOX 1808,ROCHESTER,NH,03867,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672573,28155,09/30/2022,30JAN2023:16:09:10,0,1007,211470238,PROFILE BANK,45 WAKEFIELD STREET BOX 1808,ROCHESTER,NH,03867,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672573,28155,12/31/2022,30JAN2023:16:09:16,0,1007,211470238,PROFILE BANK,45 WAKEFIELD STREET BOX 1808,ROCHESTER,NH,03867,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672573,28155,03/31/2023,08MAY2023:16:40:07,0,1007,211470238,PROFILE BANK,45 WAKEFIELD STREET BOX 1808,ROCHESTER,NH,03867,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673244,10492,03/31/2022,21APR2022:11:26:32,0,12525,73907541,FARMERS & MERCHANTS SAVINGS BANK,2235 MORMON TREK BOULEVARD,IOWA CITY,IA,52246,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673244,10492,06/30/2022,25JUL2022:12:44:25,0,12525,73907541,FARMERS & MERCHANTS SAVINGS BANK,2235 MORMON TREK BOULEVARD,IOWA CITY,IA,52246,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673244,10492,09/30/2022,27OCT2022:10:52:37,0,12525,73907541,FARMERS & MERCHANTS SAVINGS BANK,2235 MORMON TREK BOULEVARD,IOWA CITY,IA,52246,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673244,10492,12/31/2022,24JAN2023:13:33:18,0,12525,73907541,FARMERS & MERCHANTS SAVINGS BANK,2235 MORMON TREK BOULEVARD,IOWA CITY,IA,52246,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673244,10492,03/31/2023,24APR2023:15:01:34,0,12525,73907541,FARMERS & MERCHANTS SAVINGS BANK,2235 MORMON TREK BOULEVARD,IOWA CITY,IA,52246,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673440,5633,03/31/2022,29APR2022:11:57:41,0,0,82901538,FIRST SECURITY BANK,314 NORTH SPRING STREET,SEARCY,AR,72143,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673440,5633,06/30/2022,01AUG2022:16:23:10,0,0,82901538,FIRST SECURITY BANK,314 NORTH SPRING STREET,SEARCY,AR,72143,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673440,5633,09/30/2022,16NOV2022:15:43:43,0,0,82901538,FIRST SECURITY BANK,314 NORTH SPRING STREET,SEARCY,AR,72143,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673440,5633,12/31/2022,10FEB2023:10:53:37,0,0,82901538,FIRST SECURITY BANK,314 NORTH SPRING STREET,SEARCY,AR,72143,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673440,5633,03/31/2023,27APR2023:10:42:29,0,0,82901538,FIRST SECURITY BANK,314 NORTH SPRING STREET,SEARCY,AR,72143,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
