Date,Open,High,Low,Close,Adj Close,Volume
2020-04-09,164.279999,165.789993,163.779999,165.389999,151.744781,14259100
2020-04-13,164.750000,165.710007,163.880005,163.880005,150.359344,8750300
2020-04-14,163.839996,164.740005,163.479996,163.839996,150.322678,9019100
2020-04-15,166.800003,168.600006,166.740005,168.179993,154.304596,10027800
2020-04-16,169.259995,170.320007,169.020004,170.089996,156.057037,8265400
2020-04-17,169.820007,170.839996,167.270004,167.809998,153.965149,8612100
2020-04-20,168.440002,169.289993,167.960007,169.160004,155.203751,6462600
2020-04-21,171.929993,172.149994,170.779999,171.289993,157.158005,7850700
2020-04-22,169.970001,170.389999,168.710007,169.539993,155.552414,6230200
2020-04-23,169.869995,170.929993,169.610001,170.440002,156.378235,5968600
2020-04-24,169.610001,170.839996,169.570007,170.839996,156.745102,6211800
2020-04-27,169.660004,169.750000,167.440002,167.660004,153.827545,9039500
2020-04-28,168.550003,169.850006,168.449997,169.589996,155.598297,9905400
2020-04-29,169.529999,170.259995,167.960007,168.710007,154.790878,8619600
2020-04-30,168.740005,169.229996,166.710007,166.740005,152.983459,11606100
2020-05-01,167.500000,168.110001,166.440002,167.949997,154.293472,10209400
2020-05-04,167.559998,167.679993,166.479996,167.160004,153.567703,8300900
2020-05-05,165.570007,166.270004,165.270004,166.089996,152.584656,7831800
2020-05-06,163.229996,163.639999,162.050003,163.410004,150.122665,14721500
2020-05-07,163.559998,166.369995,163.339996,166.139999,152.630676,9164800
2020-05-08,164.490005,165.399994,163.679993,163.979996,150.646225,8129800
2020-05-11,163.660004,164.220001,162.100006,162.699997,149.470398,8713500
2020-05-12,163.160004,164.929993,163.130005,164.369995,151.004623,10057300
2020-05-13,165.089996,166.289993,164.830002,165.520004,152.061081,13305600
2020-05-14,167.320007,168.149994,167.050003,167.139999,153.549332,10080000
2020-05-15,168.300003,168.490005,166.330002,166.710007,153.154297,7225600
2020-05-18,164.929993,165.059998,162.419998,163.050003,149.791901,10073100
2020-05-19,162.520004,163.699997,162.479996,163.660004,150.352310,8639100
2020-05-20,163.169998,164.699997,162.880005,164.149994,150.802490,10927300
2020-05-21,164.860001,165.360001,164.289993,164.559998,151.179077,8920000
2020-05-22,164.720001,165.679993,164.610001,165.550003,152.088608,4956700
2020-05-26,163.710007,163.789993,162.979996,163.330002,150.049133,8098900
2020-05-27,162.789993,163.910004,162.589996,163.029999,149.773544,8047400
2020-05-28,161.960007,162.570007,161.660004,162.429993,149.222305,10272600
2020-05-29,162.710007,164.089996,162.350006,163.589996,150.288025,14632700
2020-06-01,162.100006,162.440002,161.669998,162.279999,149.276154,13341400
2020-06-02,161.669998,162.089996,161.250000,161.690002,148.733444,11517100
2020-06-03,160.179993,160.330002,158.940002,159.539993,146.755753,12255700
2020-06-04,158.919998,159.009995,157.190002,157.229996,144.630814,14038600
2020-06-05,154.610001,156.160004,153.160004,156.110001,143.600540,17778500
2020-06-08,155.070007,156.850006,155.050003,156.710007,144.152496,10346700
2020-06-09,159.050003,159.639999,158.300003,158.490005,145.789856,9095300
2020-06-10,159.240005,160.899994,159.050003,160.839996,147.951569,13135500
2020-06-11,163.250000,164.229996,162.630005,163.880005,150.747986,17086400
2020-06-12,162.410004,163.660004,162.050003,162.300003,149.294540,9716100
2020-06-15,163.889999,164.220001,162.139999,162.389999,149.377380,7759800
2020-06-16,159.410004,161.229996,158.699997,159.899994,147.086853,13698900
2020-06-17,160.270004,160.770004,159.339996,160.559998,147.693954,7113900
2020-06-18,162.039993,162.479996,161.610001,162.259995,149.257736,7691400
2020-06-19,161.000000,162.500000,160.910004,162.389999,149.377380,8565500
2020-06-22,163.190002,163.419998,162.070007,162.410004,149.395767,9319700
2020-06-23,161.479996,162.059998,161.119995,161.300003,148.374680,9088600
2020-06-24,161.529999,163.089996,161.520004,163.029999,149.966034,11436500
2020-06-25,164.210007,164.350006,163.399994,163.500000,150.398376,10968000
2020-06-26,164.250000,165.320007,164.179993,165.250000,152.008133,12119300
2020-06-29,164.850006,165.270004,164.380005,164.729996,151.529846,7274400
2020-06-30,165.229996,165.289993,163.479996,163.929993,150.793915,14841700
2020-07-01,162.809998,163.559998,162.149994,163.419998,150.501083,13181000
2020-07-02,162.699997,163.740005,162.240005,163.589996,150.657639,7599800
2020-07-06,162.330002,163.020004,161.750000,162.919998,150.040588,7972700
2020-07-07,163.419998,165.339996,163.199997,165.210007,152.149567,12791900
2020-07-08,164.320007,164.919998,163.830002,164.550003,151.541718,7253900
2020-07-09,164.660004,167.449997,164.600006,167.169998,153.954605,13373100
2020-07-10,167.949997,168.210007,166.160004,166.330002,153.181030,8478000
2020-07-13,165.500000,166.960007,165.229996,166.880005,153.687515,8054000
2020-07-14,167.929993,168.139999,166.979996,167.119995,153.908569,11344600
2020-07-15,165.919998,166.949997,165.830002,166.339996,153.190231,7840300
2020-07-16,167.399994,167.770004,167.039993,167.130005,153.917786,9107400
2020-07-17,167.270004,167.399994,166.470001,166.779999,153.595444,8549900
2020-07-20,167.509995,167.619995,166.800003,167.190002,153.972992,6907200
2020-07-21,167.300003,167.720001,167.080002,167.289993,154.065170,8454400
2020-07-22,168.259995,168.460007,167.690002,167.789993,154.525558,6592100
